# Selection : patch(outletGeo)
# Faces  :    94
# Area   :    8.762406e-06
# Time        	areaAverage(U)
0.182107      	(-1.907898e+00 1.841015e+00 2.849483e-08)
0.182125      	(-1.908135e+00 1.841260e+00 2.849527e-08)
0.182143      	(-1.908371e+00 1.841505e+00 2.849650e-08)
0.182161      	(-1.908607e+00 1.841749e+00 2.849857e-08)
0.182179      	(-1.908842e+00 1.841994e+00 2.850138e-08)
0.182197      	(-1.909078e+00 1.842238e+00 2.850478e-08)
0.182215      	(-1.909313e+00 1.842481e+00 2.850859e-08)
0.182233      	(-1.909547e+00 1.842725e+00 2.851262e-08)
0.182251      	(-1.909782e+00 1.842968e+00 2.851673e-08)
0.182269      	(-1.910018e+00 1.843213e+00 2.852487e-08)
0.182287      	(-1.910255e+00 1.843459e+00 2.853416e-08)
0.182305      	(-1.910492e+00 1.843705e+00 2.854174e-08)
0.182323      	(-1.910729e+00 1.843951e+00 2.854718e-08)
0.182341      	(-1.910965e+00 1.844196e+00 2.855026e-08)
0.182359      	(-1.911200e+00 1.844439e+00 2.855145e-08)
0.182377      	(-1.911434e+00 1.844682e+00 2.855145e-08)
0.182395      	(-1.911668e+00 1.844925e+00 2.855101e-08)
0.182413      	(-1.911901e+00 1.845167e+00 2.855074e-08)
0.182431      	(-1.912133e+00 1.845408e+00 2.855109e-08)
0.182449      	(-1.912365e+00 1.845649e+00 2.855227e-08)
0.182467      	(-1.912597e+00 1.845889e+00 2.855431e-08)
0.182485      	(-1.912828e+00 1.846129e+00 2.855714e-08)
0.182503      	(-1.913059e+00 1.846369e+00 2.856059e-08)
0.182521      	(-1.913289e+00 1.846609e+00 2.856446e-08)
0.182539      	(-1.913520e+00 1.846848e+00 2.856857e-08)
0.182557      	(-1.913750e+00 1.847088e+00 2.857278e-08)
0.182575      	(-1.913980e+00 1.847327e+00 2.857696e-08)
0.182593      	(-1.914212e+00 1.847568e+00 2.858527e-08)
0.182611      	(-1.914445e+00 1.847810e+00 2.859472e-08)
0.182629      	(-1.914677e+00 1.848051e+00 2.860242e-08)
0.182647      	(-1.914910e+00 1.848293e+00 2.860789e-08)
0.182664      	(-1.915141e+00 1.848534e+00 2.861097e-08)
0.182682      	(-1.915372e+00 1.848773e+00 2.861206e-08)
0.1827        	(-1.915602e+00 1.849012e+00 2.861193e-08)
0.182718      	(-1.915831e+00 1.849250e+00 2.861135e-08)
0.182736      	(-1.916059e+00 1.849488e+00 2.861096e-08)
0.182754      	(-1.916287e+00 1.849725e+00 2.861121e-08)
0.182772      	(-1.916515e+00 1.849961e+00 2.861233e-08)
0.18279       	(-1.916742e+00 1.850198e+00 2.861437e-08)
0.182808      	(-1.916969e+00 1.850434e+00 2.861722e-08)
0.182826      	(-1.917195e+00 1.850669e+00 2.862072e-08)
0.182844      	(-1.917421e+00 1.850905e+00 2.862467e-08)
0.182862      	(-1.917647e+00 1.851140e+00 2.862888e-08)
0.18288       	(-1.917873e+00 1.851375e+00 2.863319e-08)
0.182898      	(-1.918099e+00 1.851610e+00 2.863747e-08)
0.182916      	(-1.918324e+00 1.851845e+00 2.864166e-08)
0.182933      	(-1.918549e+00 1.852079e+00 2.864571e-08)
0.182951      	(-1.918776e+00 1.852315e+00 2.865403e-08)
0.182969      	(-1.919004e+00 1.852553e+00 2.866271e-08)
0.182987      	(-1.919232e+00 1.852790e+00 2.866996e-08)
0.183005      	(-1.919459e+00 1.853027e+00 2.867517e-08)
0.183023      	(-1.919686e+00 1.853263e+00 2.867807e-08)
0.183041      	(-1.919912e+00 1.853499e+00 2.867902e-08)
0.183059      	(-1.920137e+00 1.853733e+00 2.867879e-08)
0.183077      	(-1.920361e+00 1.853966e+00 2.867815e-08)
0.183094      	(-1.920584e+00 1.854199e+00 2.867776e-08)
0.183112      	(-1.920807e+00 1.854432e+00 2.867806e-08)
0.18313       	(-1.921030e+00 1.854663e+00 2.867929e-08)
0.183148      	(-1.921252e+00 1.854895e+00 2.868147e-08)
0.183166      	(-1.921474e+00 1.855126e+00 2.868452e-08)
0.183184      	(-1.921695e+00 1.855357e+00 2.868825e-08)
0.183202      	(-1.921916e+00 1.855588e+00 2.869244e-08)
0.18322       	(-1.922137e+00 1.855819e+00 2.869689e-08)
0.183238      	(-1.922358e+00 1.856049e+00 2.870143e-08)
0.183256      	(-1.922579e+00 1.856279e+00 2.870593e-08)
0.183273      	(-1.922799e+00 1.856509e+00 2.871031e-08)
0.183291      	(-1.923019e+00 1.856739e+00 2.871453e-08)
0.183309      	(-1.923239e+00 1.856969e+00 2.871858e-08)
0.183327      	(-1.923461e+00 1.857200e+00 2.873382e-08)
0.183345      	(-1.923684e+00 1.857433e+00 2.874026e-08)
0.183363      	(-1.923907e+00 1.857666e+00 2.873533e-08)
0.183381      	(-1.924129e+00 1.857898e+00 2.872296e-08)
0.183398      	(-1.924351e+00 1.858129e+00 2.870583e-08)
0.183416      	(-1.924572e+00 1.858360e+00 2.868754e-08)
0.183434      	(-1.924792e+00 1.858589e+00 2.867177e-08)
0.183452      	(-1.925011e+00 1.858818e+00 2.866129e-08)
0.18347       	(-1.925229e+00 1.859046e+00 2.865765e-08)
0.183488      	(-1.925447e+00 1.859273e+00 2.866110e-08)
0.183505      	(-1.925664e+00 1.859500e+00 2.867087e-08)
0.183523      	(-1.925881e+00 1.859727e+00 2.868546e-08)
0.183541      	(-1.926097e+00 1.859953e+00 2.870308e-08)
0.183559      	(-1.926314e+00 1.860179e+00 2.872191e-08)
0.183577      	(-1.926530e+00 1.860405e+00 2.874039e-08)
0.183595      	(-1.926746e+00 1.860631e+00 2.875732e-08)
0.183612      	(-1.926961e+00 1.860856e+00 2.877198e-08)
0.18363       	(-1.927176e+00 1.861081e+00 2.878405e-08)
0.183648      	(-1.927392e+00 1.861306e+00 2.879355e-08)
0.183666      	(-1.927607e+00 1.861531e+00 2.880078e-08)
0.183684      	(-1.927821e+00 1.861756e+00 2.880617e-08)
0.183702      	(-1.928036e+00 1.861980e+00 2.881022e-08)
0.183719      	(-1.928252e+00 1.862207e+00 2.882438e-08)
0.183737      	(-1.928470e+00 1.862435e+00 2.882991e-08)
0.183755      	(-1.928688e+00 1.862663e+00 2.882489e-08)
0.183773      	(-1.928905e+00 1.862890e+00 2.881200e-08)
0.183791      	(-1.929122e+00 1.863116e+00 2.879453e-08)
0.183808      	(-1.929337e+00 1.863342e+00 2.877602e-08)
0.183826      	(-1.929551e+00 1.863566e+00 2.876007e-08)
0.183844      	(-1.929765e+00 1.863790e+00 2.874939e-08)
0.183862      	(-1.929978e+00 1.864012e+00 2.874545e-08)
0.18388       	(-1.930190e+00 1.864235e+00 2.874851e-08)
0.183897      	(-1.930402e+00 1.864457e+00 2.875780e-08)
0.183915      	(-1.930613e+00 1.864678e+00 2.877184e-08)
0.183933      	(-1.930825e+00 1.864899e+00 2.878886e-08)
0.183951      	(-1.931035e+00 1.865120e+00 2.880710e-08)
0.183969      	(-1.931246e+00 1.865341e+00 2.882501e-08)
0.183986      	(-1.931456e+00 1.865561e+00 2.884145e-08)
0.184004      	(-1.931666e+00 1.865782e+00 2.885568e-08)
0.184022      	(-1.931876e+00 1.866002e+00 2.886739e-08)
0.18404       	(-1.932086e+00 1.866222e+00 2.887663e-08)
0.184058      	(-1.932296e+00 1.866441e+00 2.888366e-08)
0.184075      	(-1.932505e+00 1.866661e+00 2.888890e-08)
0.184093      	(-1.932714e+00 1.866880e+00 2.889285e-08)
0.184111      	(-1.932923e+00 1.867099e+00 2.889594e-08)
0.184129      	(-1.933131e+00 1.867318e+00 2.889856e-08)
0.184146      	(-1.933340e+00 1.867536e+00 2.890101e-08)
0.184164      	(-1.933550e+00 1.867757e+00 2.891404e-08)
0.184182      	(-1.933762e+00 1.867980e+00 2.891962e-08)
0.1842        	(-1.933974e+00 1.868202e+00 2.891535e-08)
0.184217      	(-1.934185e+00 1.868424e+00 2.890347e-08)
0.184235      	(-1.934396e+00 1.868645e+00 2.888697e-08)
0.184253      	(-1.934605e+00 1.868864e+00 2.886923e-08)
0.184271      	(-1.934814e+00 1.869083e+00 2.885375e-08)
0.184288      	(-1.935021e+00 1.869301e+00 2.884324e-08)
0.184306      	(-1.935228e+00 1.869518e+00 2.883922e-08)
0.184324      	(-1.935434e+00 1.869734e+00 2.884201e-08)
0.184342      	(-1.935640e+00 1.869950e+00 2.885092e-08)
0.184359      	(-1.935845e+00 1.870166e+00 2.886455e-08)
0.184377      	(-1.936050e+00 1.870381e+00 2.888120e-08)
0.184395      	(-1.936255e+00 1.870596e+00 2.889911e-08)
0.184413      	(-1.936459e+00 1.870811e+00 2.891677e-08)
0.18443       	(-1.936663e+00 1.871026e+00 2.893303e-08)
0.184448      	(-1.936867e+00 1.871240e+00 2.894715e-08)
0.184466      	(-1.937071e+00 1.871455e+00 2.895882e-08)
0.184484      	(-1.937275e+00 1.871669e+00 2.896805e-08)
0.184501      	(-1.937478e+00 1.871882e+00 2.897509e-08)
0.184519      	(-1.937681e+00 1.872096e+00 2.898037e-08)
0.184537      	(-1.937884e+00 1.872310e+00 2.898434e-08)
0.184554      	(-1.938087e+00 1.872523e+00 2.898746e-08)
0.184572      	(-1.938289e+00 1.872736e+00 2.899011e-08)
0.18459       	(-1.938491e+00 1.872948e+00 2.899257e-08)
0.184608      	(-1.938693e+00 1.873161e+00 2.899503e-08)
0.184625      	(-1.938895e+00 1.873373e+00 2.899761e-08)
0.184643      	(-1.939099e+00 1.873588e+00 2.901037e-08)
0.184661      	(-1.939304e+00 1.873804e+00 2.901639e-08)
0.184678      	(-1.939510e+00 1.874021e+00 2.901214e-08)
0.184696      	(-1.939715e+00 1.874237e+00 2.900069e-08)
0.184714      	(-1.939920e+00 1.874452e+00 2.898475e-08)
0.184731      	(-1.940123e+00 1.874665e+00 2.896753e-08)
0.184749      	(-1.940325e+00 1.874878e+00 2.895240e-08)
0.184767      	(-1.940526e+00 1.875090e+00 2.894206e-08)
0.184785      	(-1.940726e+00 1.875301e+00 2.893805e-08)
0.184802      	(-1.940926e+00 1.875511e+00 2.894074e-08)
0.18482       	(-1.941125e+00 1.875720e+00 2.894947e-08)
0.184838      	(-1.941323e+00 1.875930e+00 2.896289e-08)
0.184855      	(-1.941522e+00 1.876139e+00 2.897932e-08)
0.184873      	(-1.941720e+00 1.876348e+00 2.899704e-08)
0.184891      	(-1.941917e+00 1.876556e+00 2.901456e-08)
0.184908      	(-1.942115e+00 1.876764e+00 2.903072e-08)
0.184926      	(-1.942312e+00 1.876973e+00 2.904479e-08)
0.184944      	(-1.942509e+00 1.877180e+00 2.905644e-08)
0.184961      	(-1.942706e+00 1.877388e+00 2.906568e-08)
0.184979      	(-1.942903e+00 1.877596e+00 2.907276e-08)
0.184997      	(-1.943099e+00 1.877803e+00 2.907808e-08)
0.185014      	(-1.943296e+00 1.878010e+00 2.908209e-08)
0.185032      	(-1.943492e+00 1.878217e+00 2.908523e-08)
0.18505       	(-1.943687e+00 1.878424e+00 2.908789e-08)
0.185067      	(-1.943883e+00 1.878630e+00 2.909033e-08)
0.185085      	(-1.944078e+00 1.878836e+00 2.909277e-08)
0.185103      	(-1.944273e+00 1.879042e+00 2.909530e-08)
0.18512       	(-1.944468e+00 1.879248e+00 2.909797e-08)
0.185138      	(-1.944663e+00 1.879454e+00 2.910078e-08)
0.185156      	(-1.944857e+00 1.879659e+00 2.910369e-08)
0.185173      	(-1.945051e+00 1.879864e+00 2.910668e-08)
0.185191      	(-1.945248e+00 1.880072e+00 2.911913e-08)
0.185209      	(-1.945446e+00 1.880282e+00 2.913195e-08)
0.185226      	(-1.945645e+00 1.880492e+00 2.912651e-08)
0.185244      	(-1.945843e+00 1.880701e+00 2.910557e-08)
0.185262      	(-1.946040e+00 1.880909e+00 2.907466e-08)
0.185279      	(-1.946236e+00 1.881116e+00 2.904014e-08)
0.185297      	(-1.946431e+00 1.881322e+00 2.900825e-08)
0.185314      	(-1.946625e+00 1.881526e+00 2.898428e-08)
0.185332      	(-1.946817e+00 1.881730e+00 2.897158e-08)
0.18535       	(-1.947009e+00 1.881933e+00 2.897129e-08)
0.185367      	(-1.947201e+00 1.882135e+00 2.898262e-08)
0.185385      	(-1.947392e+00 1.882338e+00 2.900335e-08)
0.185402      	(-1.947583e+00 1.882539e+00 2.903048e-08)
0.18542       	(-1.947773e+00 1.882741e+00 2.906079e-08)
0.185438      	(-1.947963e+00 1.882942e+00 2.909137e-08)
0.185455      	(-1.948153e+00 1.883143e+00 2.911989e-08)
0.185473      	(-1.948343e+00 1.883344e+00 2.914476e-08)
0.185491      	(-1.948532e+00 1.883545e+00 2.916515e-08)
0.185508      	(-1.948722e+00 1.883745e+00 2.918092e-08)
0.185526      	(-1.948911e+00 1.883946e+00 2.919240e-08)
0.185543      	(-1.949100e+00 1.884146e+00 2.920029e-08)
0.185561      	(-1.949288e+00 1.884346e+00 2.920543e-08)
0.185579      	(-1.949477e+00 1.884545e+00 2.920867e-08)
0.185596      	(-1.949665e+00 1.884745e+00 2.921079e-08)
0.185614      	(-1.949853e+00 1.884944e+00 2.921238e-08)
0.185631      	(-1.950041e+00 1.885143e+00 2.921388e-08)
0.185649      	(-1.950228e+00 1.885342e+00 2.921554e-08)
0.185667      	(-1.950415e+00 1.885540e+00 2.921749e-08)
0.185684      	(-1.950602e+00 1.885738e+00 2.921973e-08)
0.185702      	(-1.950789e+00 1.885937e+00 2.922223e-08)
0.18572       	(-1.950976e+00 1.886134e+00 2.922491e-08)
0.185737      	(-1.951162e+00 1.886332e+00 2.922769e-08)
0.185755      	(-1.951348e+00 1.886529e+00 2.923052e-08)
0.185772      	(-1.951534e+00 1.886727e+00 2.923336e-08)
0.18579       	(-1.951719e+00 1.886924e+00 2.923618e-08)
0.185808      	(-1.951908e+00 1.887124e+00 2.924764e-08)
0.185825      	(-1.952099e+00 1.887326e+00 2.925941e-08)
0.185843      	(-1.952290e+00 1.887529e+00 2.925427e-08)
0.18586       	(-1.952480e+00 1.887731e+00 2.923446e-08)
0.185878      	(-1.952670e+00 1.887932e+00 2.920504e-08)
0.185895      	(-1.952857e+00 1.888131e+00 2.917202e-08)
0.185913      	(-1.953044e+00 1.888329e+00 2.914138e-08)
0.18593       	(-1.953229e+00 1.888525e+00 2.911822e-08)
0.185948      	(-1.953414e+00 1.888721e+00 2.910582e-08)
0.185965      	(-1.953597e+00 1.888916e+00 2.910535e-08)
0.185983      	(-1.953780e+00 1.889111e+00 2.911610e-08)
0.186001      	(-1.953963e+00 1.889305e+00 2.913596e-08)
0.186018      	(-1.954145e+00 1.889498e+00 2.916205e-08)
0.186036      	(-1.954327e+00 1.889692e+00 2.919128e-08)
0.186053      	(-1.954508e+00 1.889885e+00 2.922082e-08)
0.186071      	(-1.954690e+00 1.890078e+00 2.924842e-08)
0.186088      	(-1.954871e+00 1.890270e+00 2.927252e-08)
0.186106      	(-1.955052e+00 1.890463e+00 2.929232e-08)
0.186123      	(-1.955233e+00 1.890655e+00 2.930766e-08)
0.186141      	(-1.955413e+00 1.890847e+00 2.931886e-08)
0.186158      	(-1.955593e+00 1.891039e+00 2.932657e-08)
0.186176      	(-1.955774e+00 1.891231e+00 2.933161e-08)
0.186193      	(-1.955953e+00 1.891422e+00 2.933479e-08)
0.186211      	(-1.956133e+00 1.891614e+00 2.933686e-08)
0.186229      	(-1.956312e+00 1.891805e+00 2.933840e-08)
0.186246      	(-1.956492e+00 1.891995e+00 2.933982e-08)
0.186264      	(-1.956670e+00 1.892186e+00 2.934138e-08)
0.186281      	(-1.956849e+00 1.892376e+00 2.934320e-08)
0.186299      	(-1.957028e+00 1.892566e+00 2.934530e-08)
0.186316      	(-1.957206e+00 1.892756e+00 2.934763e-08)
0.186334      	(-1.957384e+00 1.892946e+00 2.935013e-08)
0.186351      	(-1.957561e+00 1.893135e+00 2.935273e-08)
0.186369      	(-1.957739e+00 1.893325e+00 2.935537e-08)
0.186386      	(-1.957916e+00 1.893514e+00 2.935803e-08)
0.186404      	(-1.958093e+00 1.893703e+00 2.936070e-08)
0.186422      	(-1.958270e+00 1.893891e+00 2.936338e-08)
0.186439      	(-1.958447e+00 1.894080e+00 2.936610e-08)
0.186457      	(-1.958623e+00 1.894268e+00 2.936887e-08)
0.186474      	(-1.958799e+00 1.894456e+00 2.937171e-08)
0.186492      	(-1.958975e+00 1.894644e+00 2.937464e-08)
0.186509      	(-1.959151e+00 1.894831e+00 2.937765e-08)
0.186527      	(-1.959326e+00 1.895018e+00 2.938076e-08)
0.186544      	(-1.959501e+00 1.895206e+00 2.938394e-08)
0.186562      	(-1.959681e+00 1.895397e+00 2.939466e-08)
0.186579      	(-1.959862e+00 1.895591e+00 2.940571e-08)
0.186597      	(-1.960044e+00 1.895785e+00 2.940870e-08)
0.186614      	(-1.960225e+00 1.895978e+00 2.938909e-08)
0.186632      	(-1.960405e+00 1.896170e+00 2.935241e-08)
0.186649      	(-1.960584e+00 1.896360e+00 2.930690e-08)
0.186666      	(-1.960760e+00 1.896549e+00 2.926122e-08)
0.186684      	(-1.960936e+00 1.896736e+00 2.922303e-08)
0.186701      	(-1.961110e+00 1.896922e+00 2.919802e-08)
0.186719      	(-1.961283e+00 1.897107e+00 2.918908e-08)
0.186736      	(-1.961456e+00 1.897291e+00 2.919632e-08)
0.186754      	(-1.961628e+00 1.897475e+00 2.921763e-08)
0.186771      	(-1.961800e+00 1.897659e+00 2.924944e-08)
0.186789      	(-1.961971e+00 1.897842e+00 2.928753e-08)
0.186806      	(-1.962142e+00 1.898026e+00 2.932777e-08)
0.186824      	(-1.962313e+00 1.898208e+00 2.936663e-08)
0.186841      	(-1.962484e+00 1.898391e+00 2.940150e-08)
0.186858      	(-1.962654e+00 1.898574e+00 2.943080e-08)
0.186876      	(-1.962825e+00 1.898756e+00 2.945387e-08)
0.186893      	(-1.962995e+00 1.898938e+00 2.947089e-08)
0.186911      	(-1.963164e+00 1.899120e+00 2.948255e-08)
0.186928      	(-1.963334e+00 1.899302e+00 2.948991e-08)
0.186946      	(-1.963503e+00 1.899483e+00 2.949412e-08)
0.186963      	(-1.963673e+00 1.899664e+00 2.949627e-08)
0.186981      	(-1.963842e+00 1.899845e+00 2.949730e-08)
0.186998      	(-1.964010e+00 1.900026e+00 2.949789e-08)
0.187016      	(-1.964179e+00 1.900207e+00 2.949853e-08)
0.187033      	(-1.964347e+00 1.900387e+00 2.949947e-08)
0.18705       	(-1.964515e+00 1.900567e+00 2.950080e-08)
0.187068      	(-1.964683e+00 1.900747e+00 2.950250e-08)
0.187085      	(-1.964850e+00 1.900927e+00 2.950449e-08)
0.187103      	(-1.965017e+00 1.901106e+00 2.950667e-08)
0.18712       	(-1.965184e+00 1.901285e+00 2.950896e-08)
0.187138      	(-1.965351e+00 1.901464e+00 2.951128e-08)
0.187155      	(-1.965518e+00 1.901643e+00 2.951361e-08)
0.187173      	(-1.965684e+00 1.901822e+00 2.951594e-08)
0.18719       	(-1.965850e+00 1.902000e+00 2.951829e-08)
0.187208      	(-1.966016e+00 1.902178e+00 2.952069e-08)
0.187225      	(-1.966181e+00 1.902356e+00 2.952315e-08)
0.187242      	(-1.966347e+00 1.902534e+00 2.952571e-08)
0.18726       	(-1.966512e+00 1.902711e+00 2.952838e-08)
0.187277      	(-1.966677e+00 1.902889e+00 2.953115e-08)
0.187295      	(-1.966842e+00 1.903066e+00 2.953404e-08)
0.187312      	(-1.967006e+00 1.903243e+00 2.953701e-08)
0.18733       	(-1.967170e+00 1.903419e+00 2.954006e-08)
0.187347      	(-1.967334e+00 1.903596e+00 2.954317e-08)
0.187365      	(-1.967498e+00 1.903772e+00 2.954632e-08)
0.187382      	(-1.967662e+00 1.903948e+00 2.954950e-08)
0.187399      	(-1.967825e+00 1.904124e+00 2.955269e-08)
0.187417      	(-1.967988e+00 1.904300e+00 2.955590e-08)
0.187434      	(-1.968151e+00 1.904475e+00 2.955911e-08)
0.187452      	(-1.968314e+00 1.904650e+00 2.956234e-08)
0.187469      	(-1.968476e+00 1.904825e+00 2.956557e-08)
0.187487      	(-1.968638e+00 1.905000e+00 2.956880e-08)
0.187504      	(-1.968800e+00 1.905174e+00 2.957205e-08)
0.187522      	(-1.968962e+00 1.905349e+00 2.957531e-08)
0.187539      	(-1.969130e+00 1.905529e+00 2.957131e-08)
0.187556      	(-1.969300e+00 1.905713e+00 2.958203e-08)
0.187574      	(-1.969472e+00 1.905897e+00 2.958585e-08)
0.187591      	(-1.969642e+00 1.906080e+00 2.957836e-08)
0.187608      	(-1.969811e+00 1.906262e+00 2.954571e-08)
0.187626      	(-1.969978e+00 1.906441e+00 2.949647e-08)
0.187643      	(-1.970143e+00 1.906618e+00 2.944115e-08)
0.18766       	(-1.970305e+00 1.906793e+00 2.938992e-08)
0.187678      	(-1.970467e+00 1.906967e+00 2.935100e-08)
0.187695      	(-1.970627e+00 1.907139e+00 2.932971e-08)
0.187712      	(-1.970786e+00 1.907311e+00 2.932805e-08)
0.18773       	(-1.970945e+00 1.907482e+00 2.934486e-08)
0.187747      	(-1.971103e+00 1.907653e+00 2.937673e-08)
0.187764      	(-1.971260e+00 1.907823e+00 2.941892e-08)
0.187782      	(-1.971418e+00 1.907993e+00 2.946633e-08)
0.187799      	(-1.971575e+00 1.908163e+00 2.951428e-08)
0.187816      	(-1.971732e+00 1.908332e+00 2.955897e-08)
0.187834      	(-1.971889e+00 1.908502e+00 2.959781e-08)
0.187851      	(-1.972046e+00 1.908671e+00 2.962939e-08)
0.187868      	(-1.972202e+00 1.908840e+00 2.965342e-08)
0.187886      	(-1.972358e+00 1.909009e+00 2.967040e-08)
0.187903      	(-1.972514e+00 1.909178e+00 2.968141e-08)
0.18792       	(-1.972670e+00 1.909346e+00 2.968777e-08)
0.187938      	(-1.972825e+00 1.909514e+00 2.969087e-08)
0.187955      	(-1.972981e+00 1.909682e+00 2.969195e-08)
0.187972      	(-1.973136e+00 1.909850e+00 2.969202e-08)
0.18799       	(-1.973291e+00 1.910018e+00 2.969181e-08)
0.188007      	(-1.973445e+00 1.910185e+00 2.969178e-08)
0.188024      	(-1.973599e+00 1.910352e+00 2.969217e-08)
0.188042      	(-1.973753e+00 1.910519e+00 2.969303e-08)
0.188059      	(-1.973907e+00 1.910685e+00 2.969432e-08)
0.188076      	(-1.974061e+00 1.910852e+00 2.969594e-08)
0.188094      	(-1.974214e+00 1.911018e+00 2.969776e-08)
0.188111      	(-1.974367e+00 1.911184e+00 2.969971e-08)
0.188128      	(-1.974520e+00 1.911349e+00 2.970170e-08)
0.188146      	(-1.974672e+00 1.911515e+00 2.970371e-08)
0.188163      	(-1.974825e+00 1.911680e+00 2.970575e-08)
0.18818       	(-1.974977e+00 1.911845e+00 2.970783e-08)
0.188198      	(-1.975129e+00 1.912010e+00 2.970997e-08)
0.188215      	(-1.975280e+00 1.912175e+00 2.971220e-08)
0.188232      	(-1.975432e+00 1.912340e+00 2.971455e-08)
0.18825       	(-1.975583e+00 1.912504e+00 2.971702e-08)
0.188267      	(-1.975734e+00 1.912668e+00 2.971960e-08)
0.188284      	(-1.975885e+00 1.912832e+00 2.972231e-08)
0.188302      	(-1.976035e+00 1.912995e+00 2.972510e-08)
0.188319      	(-1.976185e+00 1.913159e+00 2.972798e-08)
0.188336      	(-1.976336e+00 1.913322e+00 2.973091e-08)
0.188354      	(-1.976485e+00 1.913485e+00 2.973389e-08)
0.188371      	(-1.976635e+00 1.913648e+00 2.973690e-08)
0.188388      	(-1.976784e+00 1.913811e+00 2.973993e-08)
0.188406      	(-1.976933e+00 1.913973e+00 2.974297e-08)
0.188423      	(-1.977082e+00 1.914135e+00 2.974602e-08)
0.18844       	(-1.977231e+00 1.914297e+00 2.974908e-08)
0.188458      	(-1.977379e+00 1.914459e+00 2.975216e-08)
0.188475      	(-1.977527e+00 1.914620e+00 2.975524e-08)
0.188492      	(-1.977675e+00 1.914782e+00 2.975834e-08)
0.18851       	(-1.977823e+00 1.914943e+00 2.976146e-08)
0.188527      	(-1.977971e+00 1.915104e+00 2.976459e-08)
0.188544      	(-1.978118e+00 1.915265e+00 2.976774e-08)
0.188562      	(-1.978265e+00 1.915425e+00 2.977091e-08)
0.188579      	(-1.978412e+00 1.915585e+00 2.977409e-08)
